,location,dag_file_name,task,missing_file_name,json_file_location,error
0,D:/Dataproc_Atomation/ip/dags\10976\APP04070-MFP_kafka_to_TD_IF\dags,mfpc_return_to_vendor_extract_test_channel_10976_tech_nap_merch.py,livy_read_from_s3_extract_to_s3_stage_job_rtv_first_exec_09,mfpc_return_to_vendor_extract_test_channel_10976_tech_nap_merch_read_from_s3_extract_to_s3_stage_rtv_extract_test_channel.sql  ,D:/Dataproc_Atomation/ip/dags\10976\APP04070-MFP_kafka_to_TD_IF\user_config\argument_mfpc_return_to_vendor_extract_test_channel_10976_tech_nap_merch_read_from_s3_extract_to_s3_stage_job_rtv_first_exec_09.json,"spark sql is not present or sql file is greater, len is :208"
1,D:/Dataproc_Atomation/ip/dags\10976\APP04070-MFP_kafka_to_TD_IF\dags,mfpc_return_to_vendor_extract_with_new_channel_10976_tech_nap_merch.py,livy_read_from_s3_extract_to_s3_stage_job_rtv_first_exec_09,mfpc_return_to_vendor_extract_with_new_channel_10976_tech_nap_merch_read_from_s3_extract_to_s3_stage_rtv_extract_new_channel.sql  ,D:/Dataproc_Atomation/ip/dags\10976\APP04070-MFP_kafka_to_TD_IF\user_config\argument_mfpc_return_to_vendor_extract_with_new_channel_10976_tech_nap_merch_read_from_s3_extract_to_s3_stage_job_rtv_first_exec_09.json,"spark sql is not present or sql file is greater, len is :212"
2,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_analytical_session_fact_11521_ACE_ENG.py,livy_asf_load_to_hive_job_1_asf_to_hive,sessions/backfill_analytical_session_fact_11521_ACE_ENG_asf_load_to_hive_analytical_session_fact_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_analytical_session_fact_11521_ACE_ENG_asf_load_to_hive_job_1_asf_to_hive.json,"spark sql is not present or sql file is greater, len is :180"
3,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_browse_session_analytical_11521_ACE_ENG.py,livy_run_hive_hive_sql_job_0,speed/backfill_browse_session_analytical_11521_ACE_ENG_run_hive_hive_sql_browse_session_analytical.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_browse_session_analytical_11521_ACE_ENG_run_hive_hive_sql_job_0.json,"spark sql is not present or sql file is greater, len is :171"
4,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_chargeback_transaction_11521_ACE_ENG.py,livy_read_write_s3_td_stage_0_job_1,chargeback/backfill_chargeback_transaction_11521_ACE_ENG_read_write_s3_td_stage_0_chargeback_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_chargeback_transaction_11521_ACE_ENG_read_write_s3_td_stage_0_job_1.json,"spark sql is not present or sql file is greater, len is :175"
5,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_customer_attributes_table_11521_ACE_ENG.py,livy_tpt_export_job_3_load_to_hive,digital_merch/backfill_customer_attributes_table_11521_ACE_ENG_tpt_export_customer_attributes_table_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_customer_attributes_table_11521_ACE_ENG_tpt_export_job_3_load_to_hive.json,"spark sql is not present or sql file is greater, len is :177"
6,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_customer_cohort_trips_11521_ACE_ENG.py,livy_update_hive_job_0,leapfrog_holdout/backfill_customer_cohort_trips_11521_ACE_ENG_update_hive_customer_cohort_trips_hive.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_customer_cohort_trips_11521_ACE_ENG_update_hive_job_0.json,"spark sql is not present or sql file is greater, len is :161"
7,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_daily_session_customer_table_11521_ACE_ENG.py,livy_run_daily_session_customer_table_sql_job_0,digital_merch/daily_session_customer_table/backfill_daily_session_customer_table_11521_ACE_ENG_run_daily_session_customer_table_sql_daily_session_customer_table.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_daily_session_customer_table_11521_ACE_ENG_run_daily_session_customer_table_sql_job_0.json,"spark sql is not present or sql file is greater, len is :193"
8,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_digital_merch_table_11521_ACE_ENG.py,livy_tpt_export_job_3_load_to_hive,digital_merch/backfill_digital_merch_table_11521_ACE_ENG_tpt_export_digital_merch_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_digital_merch_table_11521_ACE_ENG_tpt_export_job_3_load_to_hive.json,"spark sql is not present or sql file is greater, len is :171"
9,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_digital_merch_table_11521_ACE_ENG.py,livy_create_as_is_merch_table_job_1_run_sql,digital_merch/as_is_table/backfill_digital_merch_table_11521_ACE_ENG_create_as_is_merch_table_digital_merch_table_as_is.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_digital_merch_table_11521_ACE_ENG_create_as_is_merch_table_job_1_run_sql.json,"spark sql is not present or sql file is greater, len is :180"
10,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_digital_product_reviews_table_11521_ACE_ENG.py,livy_run_digital_product_reviews_table_sql_job_0,digital_product_reviews/backfill_digital_product_reviews_table_11521_ACE_ENG_run_digital_product_reviews_table_sql_digital_product_reviews_table.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_digital_product_reviews_table_11521_ACE_ENG_run_digital_product_reviews_table_sql_job_0.json,"spark sql is not present or sql file is greater, len is :195"
11,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_dior_sessions_11521_ACE_ENG.py,livy_load_to_csv_events_job_1_load_data_to_csv,sessions/backfill_dior_sessions_11521_ACE_ENG_load_to_csv_events_dior_session_fact_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_dior_sessions_11521_ACE_ENG_load_to_csv_events_job_1_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :177"
12,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_dior_sessions_11521_ACE_ENG.py,livy_load_to_csv_daily_job_1_load_data_to_csv,sessions/backfill_dior_sessions_11521_ACE_ENG_load_to_csv_daily_dior_session_fact_daily_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_dior_sessions_11521_ACE_ENG_load_to_csv_daily_job_1_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :176"
13,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_flash_attribution_rcom_11521_ACE_ENG.py,livy_run_hive_hive_fal_Rcom_sql_job_0,flash_attribution/backfill_flash_attribution_rcom_11521_ACE_ENG_run_hive_hive_fal_Rcom_sql_flash_attribution_rcom.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_flash_attribution_rcom_11521_ACE_ENG_run_hive_hive_fal_Rcom_sql_job_0.json,"spark sql is not present or sql file is greater, len is :177"
14,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_facebook_reach_and_freq_11521_ACE_ENG.py,livy_load_to_csv_job_1_load_data_to_csv,funnel_io/fp/backfill_fp_facebook_reach_and_freq_11521_ACE_ENG_load_to_csv_fp_facebook_reach_and_freq_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_facebook_reach_and_freq_11521_ACE_ENG_load_to_csv_job_1_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
15,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_adwords_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
16,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_bing_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
17,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_facegram_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
18,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_gemini_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
19,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_oath_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
20,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_pinterest_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
21,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_rakuten_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
22,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_snapchat_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
23,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_tiktok_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
24,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_criteo_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
25,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_dv_three_sixty_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
26,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_fp_google_ads_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
27,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_funnel_cost_fact_11521_ACE_ENG.py,livy_fp_fcf_load_to_csv_job_2_load_data_to_csv,funnel_io/fp/backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_nmn_fp_pinterest_data_ldg.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_funnel_cost_fact_11521_ACE_ENG_fp_fcf_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :183"
28,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_google_ads_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
29,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_meta_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
30,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_tiktok_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
31,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_criteo_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
32,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_dv_three_sixty_data_ldg.sql,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
33,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_nmn_cost_data_11521_ACE_ENG.py,livy_fp_nmn_load_to_csv_job_2_load_data_to_csv,nmn/nmn_sprint/fp/backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_nmn_fp_pinterest_data_ldg.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_nmn_cost_data_11521_ACE_ENG_fp_nmn_load_to_csv_job_2_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :180"
34,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_pinterest_reach_and_freq_11521_ACE_ENG.py,livy_load_to_csv_job_1_load_data_to_csv,funnel_io/fp/backfill_fp_pinterest_reach_and_freq_11521_ACE_ENG_load_to_csv_nmn_fp_pinterest_data_ldg.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_pinterest_reach_and_freq_11521_ACE_ENG_load_to_csv_job_1_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :184"
35,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_fp_tiktok_reach_and_freq_11521_ACE_ENG.py,livy_load_to_csv_job_1_load_data_to_csv,funnel_io/fp/backfill_fp_tiktok_reach_and_freq_11521_ACE_ENG_load_to_csv_fp_tiktok_reach_and_freq_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_fp_tiktok_reach_and_freq_11521_ACE_ENG_load_to_csv_job_1_load_data_to_csv.json,"spark sql is not present or sql file is greater, len is :181"
36,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_leapfrog_holdout_11521_ACE_ENG.py,livy_holdout_job_2_load_hive_data_to_output,leapfrog_holdout/backfill_leapfrog_holdout_11521_ACE_ENG_holdout_leapfrog_holdout.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_leapfrog_holdout_11521_ACE_ENG_holdout_job_2_load_hive_data_to_output.json,"spark sql is not present or sql file is greater, len is :177"
37,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_leapfrog_holdout_11521_ACE_ENG.py,livy_session_active_user_job_2_load_hive_data_to_output,leapfrog_holdout/backfill_leapfrog_holdout_11521_ACE_ENG_session_active_user_leapfrog_session_active_user_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_leapfrog_holdout_11521_ACE_ENG_session_active_user_job_2_load_hive_data_to_output.json,"spark sql is not present or sql file is greater, len is :189"
38,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_leapfrog_holdout_11521_ACE_ENG.py,livy_experiment_strt_job_2_load_hive_data_to_output,leapfrog_holdout/backfill_leapfrog_holdout_11521_ACE_ENG_experiment_strt_leapfrog_experiment_start_date_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_leapfrog_holdout_11521_ACE_ENG_experiment_strt_job_2_load_hive_data_to_output.json,"spark sql is not present or sql file is greater, len is :185"
39,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG.py,livy_leapfrog_segmented_audience_trips_job_2_load_hive_data_to_output,leapfrog_holdout/backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG_leapfrog_segmented_audience_trips_leapfrog_segmented_audience_trips_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG_leapfrog_segmented_audience_trips_job_2_load_hive_data_to_output.json,"spark sql is not present or sql file is greater, len is :220"
40,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG.py,livy_leapfrog_session_active_audience_job_2_load_hive_data_to_output,leapfrog_holdout/backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG_leapfrog_session_active_audience_leapfrog_session_active_audience_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_leapfrog_segmented_audience_trips_11521_ACE_ENG_leapfrog_session_active_audience_job_2_load_hive_data_to_output.json,"spark sql is not present or sql file is greater, len is :219"
41,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_marketplace_product_relationship_11521_ACE_ENG.py,livy_run_hive_hive_marketplace_product_relationship_sql_job_0,marketplace/backfill_marketplace_product_relationship_11521_ACE_ENG_run_hive_hive_marketplace_product_relationship_sql_marketplace_product_relationship.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_marketplace_product_relationship_11521_ACE_ENG_run_hive_hive_marketplace_product_relationship_sql_job_0.json,"spark sql is not present or sql file is greater, len is :211"
42,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_mta_11521_ACE_ENG.py,livy_mta_touches_job0_hive_output,mta/backfill_mta_11521_ACE_ENG_mta_touches_mta_touches.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_mta_11521_ACE_ENG_mta_touches_job0_hive_output.json,"spark sql is not present or sql file is greater, len is :154"
43,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_mta_11521_ACE_ENG.py,livy_mta_last_touch_job1_hive_to_csv,mta/backfill_mta_11521_ACE_ENG_mta_last_touch_mta_last_touch_load.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_mta_11521_ACE_ENG_mta_last_touch_job1_hive_to_csv.json,"spark sql is not present or sql file is greater, len is :157"
44,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_mta_11521_ACE_ENG.py,livy_mta_acp_scoring_fact_job1_hive_to_csv,mta/backfill_mta_11521_ACE_ENG_mta_acp_scoring_fact_mta_acp_scoring.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_mta_11521_ACE_ENG_mta_acp_scoring_fact_job1_hive_to_csv.json,"spark sql is not present or sql file is greater, len is :163"
45,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_personalization_engine_atbwl_11521_ACE_ENG.py,livy_run_hive_hive_search_session_performance_job_0,personalization_engine/backfill_personalization_engine_atbwl_11521_ACE_ENG_run_hive_hive_search_session_performance_personalization_engine_atbwl.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_personalization_engine_atbwl_11521_ACE_ENG_run_hive_hive_search_session_performance_job_0.json,"spark sql is not present or sql file is greater, len is :197"
46,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\dags,backfill_personalization_engine_clicks_11521_ACE_ENG.py,livy_run_hive_hive_search_session_performance_job_0,personalization_engine/backfill_personalization_engine_clicks_11521_ACE_ENG_run_hive_hive_search_session_performance_personalization_engine_clicks.sql  ,D:/Dataproc_Atomation/ip/dags\11521\APP07324-Analytics-Insights\backfill\user_config\argument_backfill_personalization_engine_clicks_11521_ACE_ENG_run_hive_hive_search_session_performance_job_0.json,"spark sql is not present or sql file is greater, len is :198"
